"Adipose_Subcutaneous" "Adipose_Visceral_Omentum" "Adrenal_Gland" "Artery_Aorta" "Artery_Coronary" "Artery_Tibial" "Brain_Amygdala" "Brain_Anterior_cingulate_cortex_BA24" "Brain_Caudate_basal_ganglia" "Brain_Cerebellar_Hemisphere" "Brain_Cerebellum" "Brain_Cortex" "Brain_Frontal_Cortex_BA9" "Brain_Hippocampus" "Brain_Hypothalamus" "Brain_Nucleus_accumbens_basal_ganglia" "Brain_Putamen_basal_ganglia" "Brain_Spinal_cord_cervical_c-1" "Brain_Substantia_nigra" "Breast_Mammary_Tissue" "Cells_Cultured_fibroblasts" "Cells_EBV-transformed_lymphocytes" "Colon_Sigmoid" "Colon_Transverse" "Esophagus_Gastroesophageal_Junction" "Esophagus_Mucosa" "Esophagus_Muscularis" "Heart_Atrial_Appendage" "Heart_Left_Ventricle" "Kidney_Cortex" "Liver" "Lung" "Minor_Salivary_Gland" "Muscle_Skeletal" "Nerve_Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin_Not_Sun_Exposed_Suprapubic" "Skin_Sun_Exposed_Lower_leg" "Small_Intestine_Terminal_Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole_Blood"
"Brain_Cerebellum" -0.577689911707969 -0.653249533843776 -0.419645441449764 -0.0220992288811468 -0.398400594854201 -0.292161748743217 -0.00233051351974826 0.16482959588071 -0.0285605722436229 0.97765270937643 1 0.438263597123845 0.423811812316545 0.16179711404606 0.540530790061203 0.236124555401595 -0.0106498764232657 0.183426195664192 0.313707385947499 -0.674365245759959 -0.384479886365427 0.166589311456127 0.00461168957203262 -0.118884270766109 0.0776788614777878 -0.141895810234835 -0.0748786966762769 -0.18293313717188 0.0172425534291687 -0.55915637202016 -0.237240562193586 -0.415821091403978 0.375096413785855 -0.294317627667926 0.0456513220790127 0.133670105025378 0.0711662704110249 0.32037963128707 0.00895976163941506 -0.326026534236713 -0.324181004639494 0.14539260565099 0.224590479903735 -0.521978724391442 0.122382097888075 0.111264012908011 0.749766696495039 0.0677690873681588 -0.206802302918701
"Brain_Cortex" -0.706185647507379 -0.826970470076231 0.269027242350166 -0.381343218984596 -0.646458454302451 -0.473264324785637 0.966484916029626 0.972114582834392 0.858500288020028 0.429314599220054 0.438263597123845 1 0.976987786856332 0.943619309271522 0.817963406334366 0.86138081120114 0.948230812043541 0.476800332767341 0.915790950753829 -0.73323204106874 -0.240891670616327 -0.125171615578615 -0.296718960749407 -0.313213239893016 0.0410762466916204 -0.199511041753714 -0.13938437083411 -0.271681417520788 0.108511370013359 0.252829688779684 0.136645200248766 -0.623223002128349 -0.128231686522696 -0.0279453370830121 -0.460116886928306 -0.402803366304183 -0.135726017731815 0.161335933135378 -0.463341813576976 -0.451275635558464 -0.428274040817392 -0.262042175198016 -0.313673079113447 -0.136669402071051 0.150609095513049 -0.237983014985023 -0.938271903657901 -0.104946744099813 -0.349326833657993
"Brain_Frontal_Cortex_BA9" -0.76930014770242 -0.764405782414378 0.349881085481396 -0.269715574526064 -0.756560207647223 -0.481522743882347 0.962350788035404 0.977766588362512 0.796383856416097 0.573706891629243 0.423811812316545 0.976987786856332 1 0.954521561870164 0.859835267475991 0.83466994948495 0.912810760603589 0.486926505894111 0.933817628886677 -0.671024219376333 -0.218080224133729 0.235722885804805 -0.316911495718917 -0.170671509079657 0.0747200803299505 -0.0633937947399176 -0.342509710423405 -0.253329392102042 0.174640695702783 0.435932083219571 -0.0387648586542975 -0.470864842339796 0.707990876838748 -0.169622341642827 -0.678545253281855 -0.62464011243826 -0.369950118123366 0.007685769497796 -0.150036853182011 -0.51754077867444 -0.48449607127249 -0.0143868289610679 -0.0817800350010185 -0.0143942529246476 0.221018731103875 -0.328958921682252 -0.508333623641049 0.19885186714758 -0.170057996536228
"Brain_Hippocampus" -0.842151956852519 -0.350280577746637 0.402992693685585 -0.718752716502704 -0.809911607488453 -0.656463242821838 0.978037702494546 0.967450857502559 0.974869436242989 0.323943297749577 0.16179711404606 0.943619309271522 0.954521561870164 1 0.85266355237688 0.924399677146742 0.975422932982137 0.933231048194914 0.969522073383886 -0.634434642875824 -0.321693169127133 0.0955229036093234 -0.53071573166824 -0.0112904754056616 -0.286195051062598 0.103298658987577 -0.616925765507096 0.0237530700660465 0.481506445351269 0.775135816830348 -0.232065330903796 -0.268772718379043 0.620897902576408 -0.019195764992757 -0.497128172057385 -0.595961557889712 -0.412594320258246 -0.407688852388496 -0.4506835304649 -0.57995180903319 -0.564359894696066 0.824889280368371 -0.145840209033385 0.321803137815898 0.559196325978073 -0.448275631809495 -0.140382778282379 0.242724134687742 0.0661645843102022
"Brain_Hypothalamus" -0.684470155866545 -0.365058482290085 0.60744421743453 -0.525550928111765 -0.698655398260024 -0.614135732595405 0.832787923655064 0.876333568931457 0.748987539373102 0.728279252122459 0.540530790061203 0.817963406334366 0.859835267475991 0.85266355237688 1 0.853130070212534 0.845797632719493 0.912825530678602 0.823166509614084 -0.515960108708614 -0.253430641654498 0.0440764626634067 -0.434869551853776 0.0660940302071266 -0.262214721546559 -0.0144863063099351 -0.366257211716688 -0.0491734802847664 0.301034599468457 0.504320894638211 -0.284564231008065 -0.2363471852622 0.772619803506736 -0.217861190510505 -0.622175659127023 -0.407023745419015 -0.240651021826182 0.403706496933193 -0.458984029388864 -0.602296964566601 -0.557630487896614 0.20179188767587 0.0605150539504147 0.597622271419972 0.445634255850024 -0.196956584648767 -0.696853250306323 -0.222823608749495 -0.157211990592025
"Brain_Nucleus_accumbens_basal_ganglia" -0.820102963395564 -0.752207289426701 0.386610965578365 -0.58209140574151 -0.733776723406869 -0.623387016315403 0.965716917477137 0.960409987868764 0.962186772716168 0.404222099729099 0.236124555401595 0.86138081120114 0.83466994948495 0.924399677146742 0.853130070212534 1 0.963834106217041 0.659993404113325 0.894284577920956 -0.494148257321568 -0.22983532686278 -0.0868637182041579 -0.282028811701535 0.0183453389609139 -0.241158844526311 -0.0572325990204479 -0.420436041949474 -0.180632647882183 0.238636984701893 0.0640545917565623 -0.0368396125655782 -0.496313421162035 0.627247835099139 -0.0203513704702101 -0.607790693028905 0.0530861186076675 -0.0987665727554903 -0.018567642054738 -0.251245456279357 -0.47305596927224 -0.438908751012172 0.0680220423255047 -0.0152338527596564 -0.0161524292116194 0.332367732771306 -0.207928000348222 -0.837249653795368 -0.120072362665866 -0.169344016525768
"Brain_Putamen_basal_ganglia" -0.729178339020044 -0.642594989197921 0.244153408739101 -0.560851351737731 -0.54883299294782 -0.634583353400496 0.980870928593128 0.962177077638802 0.980276966365199 0.192651069624654 -0.0106498764232657 0.948230812043541 0.912810760603589 0.975422932982137 0.845797632719493 0.963834106217041 1 0.805569914994328 0.948746869650921 -0.366714593439227 -0.196678285458001 -0.0257475300791184 -0.411990972186067 0.0941970640929503 -0.170063361905798 -0.0210132959012318 -0.413567693785197 -0.251640053015882 0.405919776818154 0.523264408846605 -0.0911610838667211 -0.448816890112282 0.470677198342413 0.0206179109916028 -0.467731169076349 -0.0673212326314373 -0.203016307608064 -0.413421147214081 -0.122129332979662 -0.611208858780058 -0.519560123776218 0.0830004749612439 -0.0867553130669407 0.070497197532879 0.379689030124136 -0.331862771131505 -0.7925246622989 0.367785742492857 -0.11055960224453
"Brain_Spinal_cord_cervical_c-1" -0.683291861143008 -0.458155620713408 0.388807475182349 -0.389143642145722 -0.0158905591034338 -0.425836210174512 0.940893321693352 0.718285136839942 0.792761988306205 0.183544255052111 0.183426195664192 0.476800332767341 0.486926505894111 0.933231048194914 0.912825530678602 0.659993404113325 0.805569914994328 1 0.952045751127158 -0.600634646912499 -0.362289430810061 0.143881476968463 -0.06510134864337 -0.165717052457238 -0.114160227968238 -0.21791756372312 -0.156670273956457 -0.074259621900038 0.156887481775392 0.0480244568559856 0.182565272481129 -0.0762762542121831 -0.0279665063400047 0.0823297681298032 0.0512457097748967 -0.38370358934587 -0.01906481666328 -0.201804425179426 -0.409911328800227 -0.589869954640228 -0.446289970736575 0.535647088996854 -0.0164362780768937 0.0923870167671744 0.0938875496701675 -0.211721144250777 -0.276557264238404 -0.507946005594849 -0.0987244511530598
"Brain_Substantia_nigra" -0.620830140721638 -0.505448741239734 0.469513778894713 -0.713030240743355 -0.322603168133781 -0.560414216776884 0.978083963741408 0.949490378161477 0.890915339855927 0.389338169398146 0.313707385947499 0.915790950753829 0.933817628886677 0.969522073383886 0.823166509614084 0.894284577920956 0.948746869650921 0.952045751127158 1 -0.567410814236545 -0.101007647508286 0.173631546226018 -0.445332733672212 -0.300454259049212 -0.369795554492976 -0.182807772981605 -0.452772685130656 0.0749346085160854 0.263772641649977 0.648392037148998 -0.124583825835643 -0.569927489813205 0.503361565237485 0.00408365425690994 -0.405107745644425 -0.817785110069522 0.0238416611249761 -0.0626980373346656 -0.801098648679963 -0.707100401686472 -0.631808355880638 0.363223059402689 0.0601432765523439 0.0932395477199977 0.103945571052651 -0.431059997634928 0.0199780636370657 -0.572222367161662 -0.172337624530741
"Breast_Mammary_Tissue" 0.919132576889987 0.924199669547441 -0.594685559876867 -0.096624490300379 0.704186049553374 -0.0381073817200247 -0.55834162061552 -0.728112896788192 -0.370353305647908 -0.699823200690206 -0.674365245759959 -0.73323204106874 -0.671024219376333 -0.634434642875824 -0.515960108708614 -0.494148257321568 -0.366714593439227 -0.600634646912499 -0.567410814236545 1 -0.339781070132884 -0.700419778254828 -0.00250500264374308 0.284974589817755 -0.053039592445865 -0.413527950471518 -0.0633956303915897 -0.151690120478668 -0.219741109865189 0.502542799607006 -0.0120830872009284 0.275687696931377 0.712890197636241 -0.0443499332344319 0.420003645361276 0.491279553435578 -0.0897789461025898 -0.276011246841599 0.670840744367513 -0.111324674928778 0.00765900013231154 -0.0889072033160349 -0.251543843535641 -0.167563461061745 -0.0798849119812102 -0.157795336551267 0.371770355866652 0.0900121733522387 -0.305123674061201
"Cells_Cultured_fibroblasts" 0.05122605510792 0.104506229036833 0.02634032678608 0.173539194433853 0.10124320432685 0.031709089103619 -0.26585900037401 -0.207939716588893 -0.329792149371251 -0.438971982315778 -0.384479886365427 -0.240891670616327 -0.218080224133729 -0.321693169127133 -0.253430641654498 -0.22983532686278 -0.196678285458001 -0.362289430810061 -0.101007647508286 -0.339781070132884 1 0.525042930648384 -0.0342968436581493 -0.13057289671774 -0.388989789584703 0.135940395159205 -0.249611467895915 -0.140925348660802 -0.162564876968373 0.146748851758716 -0.0822080363398122 -0.147900550408598 -0.0648730733682039 -0.0492016497080279 -0.226999963470528 -0.369829959894673 -0.244176769366035 -0.31032908432204 -0.476876335450919 -0.123307402725179 -0.14607960163802 -0.294626030789401 -0.197913412965385 -0.207802466847317 -0.0748047745881352 -0.283540816692647 -0.032029226483578 -0.303601242235314 0.0345961509935502
"Cells_EBV-transformed_lymphocytes" -0.428181918172787 -0.0337241796509315 -0.115235031905697 -0.584730873715222 -0.0455773469372227 -0.688987561517972 0.0113972042667021 0.15068014192378 -0.194640026867148 0.332544015537057 0.166589311456127 -0.125171615578615 0.235722885804805 0.0955229036093234 0.0440764626634067 -0.0868637182041579 -0.0257475300791184 0.143881476968463 0.173631546226018 -0.700419778254828 0.525042930648384 1 -0.559374904774512 0.264162192557725 -0.721448745608879 0.384982343060833 -0.530747281644179 -0.330684707546396 0.165109365935281 0.909097444432165 0.420098755032434 -0.139869925456988 -0.317846708131131 -0.112064608430394 -0.629327209041551 0.0439489745204006 -0.250091496584446 -0.56751412405804 -0.613783901917184 -0.0487185629700594 -0.174139877703886 0.811555134476034 0.683501816849177 0.278517175960129 0.59333402041199 -0.484880978151698 -0.141250842228853 0.50744148407904 0.533889291954483
"Colon_Sigmoid" 0.110534392982632 -0.232212734328369 0.092464655888453 0.51839930493763 0.0133450945672905 0.557776830858237 -0.57779972381389 -0.547086718608606 -0.24811775144562 -0.0975181626028781 0.00461168957203262 -0.296718960749407 -0.316911495718917 -0.53071573166824 -0.434869551853776 -0.282028811701535 -0.411990972186067 -0.06510134864337 -0.445332733672212 -0.00250500264374308 -0.0342968436581493 -0.559374904774512 1 0.759234694199453 0.924697328680418 -0.704821522481374 0.867893093645775 0.285384696831327 0.270154990564241 -0.880906976489336 -0.301666112852009 -0.52019092399636 -0.793747383776457 -0.189556907841935 0.158479085924457 0.40896198157811 -0.477839242614554 -0.0747883743293105 0.576614480262622 -0.491795680318585 -0.566299350902105 0.647505033053798 -0.475591525038257 -0.170472352840725 -0.591483531920819 -0.00448751612350238 0.902710355379775 -0.755104255245476 -0.368134607681994
"Colon_Transverse" -0.504570818929011 -0.0487285337318396 -0.0299603960395131 -0.450271682745513 -0.289204304917571 -0.456203404339922 -0.292244559603966 -0.441808630870444 -0.101819471706408 0.0189070605003934 -0.118884270766109 -0.313213239893016 -0.170671509079657 -0.0112904754056616 0.0660940302071266 0.0183453389609139 0.0941970640929503 -0.165717052457238 -0.300454259049212 0.284974589817755 -0.13057289671774 0.264162192557725 0.759234694199453 1 0.0426445005735603 0.184887273527099 0.0922658113678938 -0.352573736173315 -0.0880931383136905 0.793298471827766 0.563310897857481 0.0525712680664704 0.303448143779742 -0.458271361294784 -0.635206540578483 -0.0562675219067359 0.0711249441918715 -0.125348170737039 0.726616651215296 -0.0935399219134797 -0.214160304042167 0.955933871135698 0.0538868408532688 0.866762517648114 -0.036926655816212 -0.135037387307384 0.695911287987792 0.390952883108354 0.241007852721035
"Esophagus_Gastroesophageal_Junction" 0.242874742397131 0.0929557327237174 -0.152669794476649 0.721411317763582 0.626996566756301 0.695350790772277 -0.369723023867985 -0.0958682602521138 -0.146645802211053 0.0246327409976803 0.0776788614777878 0.0410762466916204 0.0747200803299505 -0.286195051062598 -0.262214721546559 -0.241158844526311 -0.170063361905798 -0.114160227968238 -0.369795554492976 -0.053039592445865 -0.388989789584703 -0.721448745608879 0.924697328680418 0.0426445005735603 1 -0.554350537182667 0.971552162277894 0.493214830050976 0.109888216424818 -0.910824503566629 -0.511449142433932 -0.18171456567446 -0.857630250688329 -0.33331189962879 0.291201199930439 0.501175967323116 -0.570575874693711 -0.130050652699156 -0.0890435548591971 -0.630905880462104 -0.532777333847426 -0.327263027526536 -0.435002383963698 -0.123157954218427 -0.34134930357486 -0.319993469500642 0.881425924876352 -0.273146309047268 -0.526617009889881
"Esophagus_Mucosa" -0.550675221792848 -0.165467385932647 -0.319553724702508 -0.571073546207885 -0.672705118038484 -0.654768100496125 -0.281025171767316 -0.275950274540192 -0.178670958263549 -0.129241643987557 -0.141895810234835 -0.199511041753714 -0.0633937947399176 0.103298658987577 -0.0144863063099351 -0.0572325990204479 -0.0210132959012318 -0.21791756372312 -0.182807772981605 -0.413527950471518 0.135940395159205 0.384982343060833 -0.704821522481374 0.184887273527099 -0.554350537182667 1 -0.549074884105308 -0.412948022844855 -0.455901155432299 0.366050088520068 0.428080889623506 0.141727558999283 0.767413467625227 -0.29013985320569 -0.4051508817106 -0.578342593778234 -0.0374311414497177 -0.354516925205795 -0.125775348859892 0.690702073882418 0.650375168833415 0.341048410277664 0.0511102451723706 0.252704152340242 0.127639463037459 -0.254693858544414 -0.582536237634964 0.859610326451224 0.05040648799864
"Esophagus_Muscularis" 0.241462387435986 0.0513868355363372 -0.0220850923226552 0.557858171010995 0.428294532161337 0.651601969801844 -0.596846312284037 -0.232999805632965 -0.369017505792852 -0.152530368949162 -0.0748786966762769 -0.13938437083411 -0.342509710423405 -0.616925765507096 -0.366257211716688 -0.420436041949474 -0.413567693785197 -0.156670273956457 -0.452772685130656 -0.0633956303915897 -0.249611467895915 -0.530747281644179 0.867893093645775 0.0922658113678938 0.971552162277894 -0.549074884105308 1 0.503881376998393 0.261048867773486 -0.897298987251718 -0.436508711914511 -0.314710191747859 -0.78561774325782 -0.114022828843112 0.229380974556937 0.145698078651647 -0.504945738907235 -0.0681313726636145 -0.0301678881923466 -0.537457207392548 -0.501030889593032 -0.429889535256325 -0.538074056074696 -0.358696712533036 -0.388811352554064 -0.133594998137265 0.779367510028209 -0.773919407143773 -0.541878095260989
"Heart_Atrial_Appendage" -0.122407912433217 0.109061141613402 -0.128834655930191 0.282835330109356 0.527295641874659 0.220437313106855 -0.0935850574508783 -0.0672919277305809 -0.214317338929061 -0.262384147531757 -0.18293313717188 -0.271681417520788 -0.253329392102042 0.0237530700660465 -0.0491734802847664 -0.180632647882183 -0.251640053015882 -0.074259621900038 0.0749346085160854 -0.151690120478668 -0.140925348660802 -0.330684707546396 0.285384696831327 -0.352573736173315 0.493214830050976 -0.412948022844855 0.503881376998393 1 0.951698187687098 -0.154391072053663 -0.231200713080046 -0.0373110347243271 -0.625783382656722 0.513634816550027 -0.0380721087515547 0.123931680988266 -0.349919675397847 -0.211166899801353 -0.63285652389528 -0.612804412048437 -0.548563863080456 -0.675847786784153 -0.341146118326425 -0.288208738093842 -0.0251015650801432 -0.254385293093081 0.797033809847761 -0.431257969777552 -0.357906078222484
"Heart_Left_Ventricle" -0.311000019159649 -0.0700722567792471 -0.145854634223125 -0.175513095881126 -0.0443137830429973 -0.260188695543498 0.323968441020978 0.361200319913177 0.353316550385754 0.0345838852683168 0.0172425534291687 0.108511370013359 0.174640695702783 0.481506445351269 0.301034599468457 0.238636984701893 0.405919776818154 0.156887481775392 0.263772641649977 -0.219741109865189 -0.162564876968373 0.165109365935281 0.270154990564241 -0.0880931383136905 0.109888216424818 -0.455901155432299 0.261048867773486 0.951698187687098 1 0.225041512621487 -0.086247005071751 -0.319489208243169 -0.473657068292723 0.706819169156078 -0.351036910985756 -0.296256759568604 -0.438427911320874 -0.316885268955898 -0.161874283051375 -0.510231035538157 -0.5863373794597 -0.542546908379436 -0.431997007142781 0.0631043962584945 -0.0581816720926631 -0.223339365937755 0.439239630617501 -0.487296566065167 -0.113280202493283
