"Adipose_Subcutaneous" "Adipose_Visceral_Omentum" "Adrenal_Gland" "Artery_Aorta" "Artery_Coronary" "Artery_Tibial" "Brain_Amygdala" "Brain_Anterior_cingulate_cortex_BA24" "Brain_Caudate_basal_ganglia" "Brain_Cerebellar_Hemisphere" "Brain_Cerebellum" "Brain_Cortex" "Brain_Frontal_Cortex_BA9" "Brain_Hippocampus" "Brain_Hypothalamus" "Brain_Nucleus_accumbens_basal_ganglia" "Brain_Putamen_basal_ganglia" "Brain_Spinal_cord_cervical_c-1" "Brain_Substantia_nigra" "Breast_Mammary_Tissue" "Cells_Cultured_fibroblasts" "Cells_EBV-transformed_lymphocytes" "Colon_Sigmoid" "Colon_Transverse" "Esophagus_Gastroesophageal_Junction" "Esophagus_Mucosa" "Esophagus_Muscularis" "Heart_Atrial_Appendage" "Heart_Left_Ventricle" "Kidney_Cortex" "Liver" "Lung" "Minor_Salivary_Gland" "Muscle_Skeletal" "Nerve_Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin_Not_Sun_Exposed_Suprapubic" "Skin_Sun_Exposed_Lower_leg" "Small_Intestine_Terminal_Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole_Blood"
"Brain_Cerebellum" -0.547389357153947 -0.584455430609752 -0.46631372871999 -0.0454256787993962 -0.516748141599698 -0.312936281640907 0.0151126406684964 0.21914708070233 -0.00223084088393663 0.959483457809952 1 0.436927163584229 0.477910362365876 0.192235458919925 0.544689358326752 0.224121487818155 0.0180067125641712 0.18365323528342 0.436650367533252 -0.546596525339979 -0.393183313484084 0.0889305484538448 -0.0687597155719179 -0.126126161075001 0.0142505736347956 -0.0507882378841163 -0.0890784564147115 -0.151581707799961 0.026071332754824 -0.575110131818408 -0.262916480681886 -0.387685969713314 0.673862871356082 -0.315372047422172 0.0859770285167834 0.119149247731785 0.077540015863227 0.425610209565767 -0.0443256788882067 -0.317023568493403 -0.314218836523026 0.0640334145387858 0.262257168541627 -0.55011907169717 0.130718992802665 0.0963678996814153 0.49848646397356 0.183324402329464 -0.220308251258158
"Brain_Cortex" -0.653413770218653 -0.768795496093657 0.342199331921256 -0.34591972695275 -0.511339426085619 -0.428861289926049 0.923545996504566 0.941985299449338 0.821109895716985 0.417531600151665 0.436927163584229 1 0.94573882657653 0.915962678535782 0.824902449287586 0.82660588673656 0.90324040133481 0.490102376072115 0.87571914424716 -0.677405215444485 -0.2268429325718 -0.139227927710802 -0.295845709042172 -0.3296598588072 0.046957509194717 -0.200337810202903 -0.140569144311093 -0.253378249286716 0.106845573672103 0.0737481832944863 0.0942375001159435 -0.635921169328069 -0.0940039037688847 -0.049818310546865 -0.425410524361556 -0.304682540299397 -0.0673607689639344 0.221931271266783 -0.386575314023975 -0.481999291426223 -0.461080995318167 -0.384803378212143 -0.270232329653687 -0.0777471054541588 0.0941710991861516 -0.226162779931608 -0.860530880584958 -0.325223047480522 -0.338865281935069
"Brain_Frontal_Cortex_BA9" -0.70621137500506 -0.686234491977343 0.448135523242461 -0.344587212426807 -0.589535074452073 -0.508306475513229 0.936800363236994 0.963151583257728 0.73448244162385 0.59660959466851 0.477910362365876 0.94573882657653 1 0.92986030301922 0.859489068379834 0.772384985153258 0.859559151378072 0.570452744891194 0.833733816775078 -0.646271179869201 -0.238781378591919 0.167019497808298 -0.418895893794076 -0.134044567735761 0.0237964248732408 -0.025241122207139 -0.417468138421904 -0.21661738340537 0.121570239150493 0.393892876955847 -0.180239331940051 -0.422783777191082 0.65485531380317 -0.216867744002757 -0.626709437998641 -0.556408449919573 -0.345963150712928 0.0902237811662965 -0.232495600473705 -0.55749741818068 -0.491490467558142 -0.192706988144723 -0.000485528607187416 -0.0477966636508326 0.281630192962684 -0.310469938535703 -0.657544901828326 0.433858981358562 -0.160647347257863
"Brain_Hippocampus" -0.772305324879006 -0.288704482626619 0.478540091277166 -0.656746887316269 -0.512227597992496 -0.639046068827204 0.929485298715195 0.940055897906794 0.941338755749661 0.344203264832799 0.192235458919925 0.915962678535782 0.92986030301922 1 0.927283477369257 0.904348055600683 0.938324564662501 0.792446519800755 0.883398445700069 -0.619154179078275 -0.334927025508699 0.285320292960209 -0.517761892303769 -0.0924928128628674 -0.3346702659712 0.194928845016315 -0.55147231313845 -0.0395439381564617 0.484312952776119 0.661614640649785 -0.470867386916484 -0.179766816829063 0.556558665545499 -0.120637564105667 -0.494725255366151 -0.404254971043701 -0.338265297284319 -0.478153519474409 -0.563040902122058 -0.622129579291915 -0.600422272372241 0.742522708930991 -0.0872669873522124 0.402227218316513 0.548407291207111 -0.362645239130276 -0.355268725507454 0.166622669710004 0.0512753506828285
"Brain_Hypothalamus" -0.705076439040626 -0.356955523807313 0.661735054083776 -0.455808725188652 -0.510421081166912 -0.594209310079037 0.903200535385305 0.909186579893578 0.84291887173755 0.63340928016077 0.544689358326752 0.824902449287586 0.859489068379834 0.927283477369257 1 0.882512333763429 0.920241112394137 0.807897911936941 0.86310924206673 -0.618022348140489 -0.226355055041336 -0.17528748855144 -0.536859731275836 -0.0856154236038197 -0.267664417981947 -0.0648790876163159 -0.372852226992199 -0.157618570084044 0.277220610755558 0.128671357818468 -0.398017913970622 -0.152229260880075 0.555930048639951 -0.132218456635042 -0.574350426749902 -0.463634268549841 -0.181450197885985 0.431743816175211 -0.426299043827224 -0.567169671113827 -0.533918041427398 -0.00695838502971077 0.0257635719713614 0.588631075662086 0.381700297000883 -0.150929812658086 -0.809310138755842 -0.249867320446169 -0.217557478700695
"Brain_Nucleus_accumbens_basal_ganglia" -0.747570406808424 -0.691561052183707 0.440747903052089 -0.536312486849046 -0.62968406176866 -0.598277885335199 0.92196107714308 0.921071422806813 0.933289948538052 0.339482853488398 0.224121487818155 0.82660588673656 0.772384985153258 0.904348055600683 0.882512333763429 1 0.936815928351272 0.509962461525821 0.842141144177253 -0.54147492406969 -0.173383384771532 -0.223208804276255 -0.373977584831464 0.00704230624222618 -0.241387010943514 -0.0779475839671341 -0.384827101950358 -0.17082124617095 0.211931407590945 0.323916797926162 -0.144250451548483 -0.538490432614742 0.694241569460873 -0.00681816947041333 -0.60492073863966 0.177645809213686 -0.0817388854945295 0.0583454294892831 -0.269101734913613 -0.464384156687439 -0.437966590082939 -0.0366468634377751 -0.0179541546161609 0.0191957288748844 0.264931487624691 -0.134268229019217 -0.839410015546557 -0.319350492182349 -0.143811558337701
"Brain_Putamen_basal_ganglia" -0.535251803378969 -0.512029594683089 0.296567077785845 -0.508704449744851 -0.386902945461891 -0.496920067235101 0.950536873106835 0.942209741120358 0.955969383219575 0.208049379158114 0.0180067125641712 0.90324040133481 0.859559151378072 0.938324564662501 0.920241112394137 0.936815928351272 1 0.680929826840325 0.874156095011556 -0.377850073368568 -0.172948558040971 -0.0864543447064389 -0.479419197177726 0.0288246859463545 -0.168251787857747 -0.0585375932817413 -0.359529415052695 -0.199495917951224 0.430725082713642 0.419949529959257 -0.333317980669068 -0.485086268837075 0.503226404956824 -0.0550288378361766 -0.448636885585936 -0.021938192055989 -0.0964840040422747 -0.391936250987317 -0.171591826489253 -0.616841422471142 -0.52718899118577 0.0141215005223136 0.00386636577862966 -0.0324050865817703 0.381014676579272 -0.298026512636796 -0.757910923464278 0.200889500387728 -0.137519526311436
"Brain_Spinal_cord_cervical_c-1" -0.538663313916244 -0.371973103685508 0.208839058124417 -0.310188291386089 0.251057254889952 -0.377815285919045 0.855634543085554 0.650165328786165 0.628326392476207 0.264445677670407 0.18365323528342 0.490102376072115 0.570452744891194 0.792446519800755 0.807897911936941 0.509962461525821 0.680929826840325 1 0.889691871941207 -0.407951191768914 -0.323171990224277 0.0436447076850838 -0.0887487834703654 -0.149255517413235 -0.0869070242671365 -0.232836369000244 -0.06194045205492 -0.0820168731737936 0.162425822099113 -0.0161933063522079 0.167555587970715 -0.00529325356647911 0.089570429907356 0.0807133202499485 0.0789084124724593 -0.347921119993378 -0.0357523634211961 -0.267424023668552 -0.281929664198168 -0.552949714299268 -0.412668837160082 0.445812947558326 -0.0131061241096326 0.108069404678608 0.05229217486653 -0.245871228815507 -0.112992200202709 0.16180506467743 -0.104868238255136
"Brain_Substantia_nigra" -0.520125185079844 -0.568405462772502 0.471653715312742 -0.679451832934975 0.0704380582998762 -0.516925189987746 0.870085429280025 0.866296689334169 0.78137441264134 0.459339532107475 0.436650367533252 0.87571914424716 0.833733816775078 0.883398445700069 0.86310924206673 0.842141144177253 0.874156095011556 0.889691871941207 1 -0.650798633411982 0.0184936506045614 0.249125317455713 -0.615583393285367 -0.306266974850987 -0.429261299336535 -0.11524272326211 -0.49007513219729 -0.09048187135834 0.158543787241254 0.699788540888357 -0.113204820645705 -0.588469332151639 0.633009882106858 -0.158466084616433 -0.407961101471054 -0.708147308893958 0.162595970655659 -0.113028624411564 -0.788012627339186 -0.739598103946119 -0.621804007710311 0.33020250268412 0.176878110133295 0.107979709763255 0.181809044895197 -0.360625021841309 -0.378641869603667 -0.0686065779172471 -0.305404245430585
"Breast_Mammary_Tissue" 0.86527399779033 0.896905111748506 -0.610572516936397 -0.0910274771463249 0.600056471651186 -0.0156168505495572 -0.510681583528596 -0.674363087836119 -0.360308334492917 -0.659423436462059 -0.546596525339979 -0.677405215444485 -0.646271179869201 -0.619154179078275 -0.618022348140489 -0.54147492406969 -0.377850073368568 -0.407951191768914 -0.650798633411982 1 -0.310759822241895 -0.713305803947263 -0.00372837038981155 0.30079873736178 0.0689399617388956 -0.418351179560799 0.136435256347756 -0.0959438414867231 -0.102670710751297 0.705070347071195 -0.0580513320743788 0.204469459183309 0.578457716949164 0.00953610411428124 0.441937198694567 0.537323378873033 -0.0702281730436294 -0.392161977924769 0.666548501859252 -0.0485972318177369 0.0745661843387825 -0.18425888435313 -0.26492682024949 -0.0481940527616626 -0.0852879465550505 -0.179828828088683 0.424933842654322 0.0313525859943149 -0.311546287343405
"Cells_Cultured_fibroblasts" 0.0839607255327961 0.123830665024557 0.00621365290334139 0.179661733995804 0.112461886956395 0.0468792660452214 -0.26214799458218 -0.200926898340943 -0.305673242026519 -0.458606276479839 -0.393183313484084 -0.2268429325718 -0.238781378591919 -0.334927025508699 -0.226355055041336 -0.173383384771532 -0.172948558040971 -0.323171990224277 0.0184936506045614 -0.310759822241895 1 0.483943512431304 -0.0888218250703717 -0.176128190203957 -0.35701291987949 0.144422124284121 -0.208213833701026 -0.111953157938248 -0.188498003892618 0.343370567066132 -0.0618456062847618 -0.115164443072959 -0.0786228740145088 -0.043213331655207 -0.218012346683375 -0.352654915810572 -0.274810355315868 -0.318172028482756 -0.51468042159129 -0.0773550556303528 -0.0945923306741079 -0.207335391442371 -0.170672846156276 -0.264452461532028 -0.0678276016916832 -0.269220368203088 -0.099018023720617 -0.205067462495979 0.00882200521573401
"Cells_EBV-transformed_lymphocytes" -0.330915379492525 -0.141668001879215 -0.0132163156918778 -0.489765840026034 -0.0977358474567845 -0.576675686727542 0.275489501892997 0.247518349333478 0.0296619168778393 0.0110565332608958 0.0889305484538448 -0.139227927710802 0.167019497808298 0.285320292960209 -0.17528748855144 -0.223208804276255 -0.0864543447064389 0.0436447076850838 0.249125317455713 -0.713305803947263 0.483943512431304 1 -0.529771634651855 0.229588877715004 -0.628426881411774 0.306356163848175 -0.438046135427878 -0.256029988351222 0.17203049330682 0.698838348282621 0.297039503642195 -0.252017886112478 -0.319175107171779 -0.165695542668551 -0.583589489508811 0.105850705601026 -0.126624309849999 -0.513263335430774 -0.686181232658528 0.0158539689870729 -0.0982529759822735 0.735898237062665 0.686647269281866 0.0494217874253102 0.552558940169309 -0.482227574728857 -0.161099838606979 0.280226064509147 0.514002232665564
"Colon_Sigmoid" 0.137626891275552 -0.101375252041874 0.00268684869138103 0.482776110629329 -0.0791719039442228 0.533049757586457 -0.475672820658781 -0.552554875885885 -0.308815232788554 -0.103193108968511 -0.0687597155719179 -0.295845709042172 -0.418895893794076 -0.517761892303769 -0.536859731275836 -0.373977584831464 -0.479419197177726 -0.0887487834703654 -0.615583393285367 -0.00372837038981155 -0.0888218250703717 -0.529771634651855 1 0.732401661002204 0.921055190459641 -0.594209932732109 0.879429231156515 0.296967128407359 0.264911949614961 -0.854669380203813 -0.24644898785544 -0.48513602433892 -0.622376793915782 -0.11707704044618 0.202605517624552 0.277186962340492 -0.497943693090144 -0.0988256389328642 0.56956779620859 -0.423329496490164 -0.542557557309597 0.60570753354743 -0.393414658748096 -0.17882510084149 -0.488587291174607 0.00237957103017997 0.64624307759843 -0.720603682097284 -0.313532997996162
"Colon_Transverse" -0.43817292314172 0.0232196071888897 0.0211097696484054 -0.395176502945717 -0.32227845948284 -0.425864742661148 -0.308459456221857 -0.506707627506907 -0.0716021423465208 -0.0156023161331495 -0.126126161075001 -0.3296598588072 -0.134044567735761 -0.0924928128628674 -0.0856154236038197 0.00704230624222618 0.0288246859463545 -0.149255517413235 -0.306266974850987 0.30079873736178 -0.176128190203957 0.229588877715004 0.732401661002204 1 0.0512800691576574 0.2433704330852 0.0685827865446955 -0.30289077189876 -0.088078584066474 0.758371402086445 0.558392128115448 0.119878333328329 0.140822487148587 -0.461200614076195 -0.586127528884813 -0.118236496709397 0.0673936443847569 -0.100863880575402 0.649319901585502 -0.103635895837454 -0.193199067829763 0.903247829250978 0.121080526539465 0.820719026777359 0.0795799517398444 -0.125277942874117 0.343591731870307 0.574731445678145 0.269658251309697
"Esophagus_Gastroesophageal_Junction" 0.257275244133392 0.147124185416742 -0.0788193734354526 0.723915532890936 0.623459819047376 0.652280118100576 -0.429232918207059 -0.165362298803649 -0.150618189076686 -0.0094693219335216 0.0142505736347956 0.046957509194717 0.0237964248732408 -0.3346702659712 -0.267664417981947 -0.241387010943514 -0.168251787857747 -0.0869070242671365 -0.429261299336535 0.0689399617388956 -0.35701291987949 -0.628426881411774 0.921055190459641 0.0512800691576574 1 -0.547711367675176 0.956915065500151 0.495623228794684 0.119361892531903 -0.85739756706339 -0.559118220375904 -0.162348373233066 -0.863947730025183 -0.281782828467912 0.347614776620939 0.308842895629501 -0.567608589093816 -0.0334982768692178 -0.105393334444166 -0.636963092724328 -0.506912305264291 -0.176718616877841 -0.405563755994972 -0.12361724209426 -0.328645311228015 -0.263518741908032 0.788909930623982 -0.395924223511239 -0.507678803949541
"Esophagus_Mucosa" -0.561763183846718 -0.203023322532642 -0.286019622369896 -0.540749322326045 -0.663105604427427 -0.644729840023875 -0.304931984415532 -0.23089489809742 -0.115184001090296 -0.0675337439102509 -0.0507882378841163 -0.200337810202903 -0.025241122207139 0.194928845016315 -0.0648790876163159 -0.0779475839671341 -0.0585375932817413 -0.232836369000244 -0.11524272326211 -0.418351179560799 0.144422124284121 0.306356163848175 -0.594209932732109 0.2433704330852 -0.547711367675176 1 -0.56051819231174 -0.380539744101586 -0.452378212454838 0.270132357503966 0.351005522993075 0.0855279323963037 0.667762253849831 -0.329775537226381 -0.40992151099387 -0.504856069276969 -0.0699006390519516 -0.279668510413308 -0.23923377038528 0.662463016944378 0.625953684086203 0.151466890829016 0.0574058503499188 0.196871048650111 0.0523476992518144 -0.214361671202231 -0.695232554949134 0.79860981695158 0.0761086607697053
"Esophagus_Muscularis" 0.276258432330449 0.146442245391925 -0.108013679429486 0.552455629017837 0.383177277989436 0.62293280457938 -0.44727553652154 -0.237422588815204 -0.312480320518787 -0.149887397819542 -0.0890784564147115 -0.140569144311093 -0.417468138421904 -0.55147231313845 -0.372852226992199 -0.384827101950358 -0.359529415052695 -0.06194045205492 -0.49007513219729 0.136435256347756 -0.208213833701026 -0.438046135427878 0.879429231156515 0.0685827865446955 0.956915065500151 -0.56051819231174 1 0.500370930854108 0.285613749752837 -0.812279298100595 -0.430243206309039 -0.273664323201294 -0.674655673281428 -0.0401153105734708 0.262621123347514 0.0655987642900392 -0.505092358208784 -0.0376237458601243 0.0205086818293218 -0.513520942284219 -0.468015241945393 -0.338258577932626 -0.515693170850691 -0.389815415715749 -0.336063221198043 -0.0977255778964206 0.664870999287471 -0.670826796357762 -0.515482270917215
"Heart_Atrial_Appendage" -0.120977335132029 0.111233804075339 -0.139060096171291 0.308625355136707 0.575925371897763 0.228149600253042 -0.201268276101732 -0.146737603026563 -0.189194356529238 -0.227839063570932 -0.151581707799961 -0.253378249286716 -0.21661738340537 -0.0395439381564617 -0.157618570084044 -0.17082124617095 -0.199495917951224 -0.0820168731737936 -0.09048187135834 -0.0959438414867231 -0.111953157938248 -0.256029988351222 0.296967128407359 -0.30289077189876 0.495623228794684 -0.380539744101586 0.500370930854108 1 0.935158749288935 -0.166169909158197 -0.22764890417536 -0.0626116836173821 -0.498792566092942 0.529188285184203 -0.000225009675503647 0.103789345392239 -0.392087005259376 -0.264742289474362 -0.533666764978752 -0.55302730144855 -0.523995423513623 -0.617787214066686 -0.344577694762421 -0.395983551510981 -0.0367257319642573 -0.220695126365552 0.784468465593001 -0.305029171887754 -0.345383762908188
"Heart_Left_Ventricle" -0.188278698083375 0.008297659694304 -0.196444430111048 -0.11308807141305 -0.00395541461062455 -0.172856189734938 0.220224369962488 0.297781725170178 0.376017314600427 -0.0293571811007388 0.026071332754824 0.106845573672103 0.121570239150493 0.484312952776119 0.277220610755558 0.211931407590945 0.430725082713642 0.162425822099113 0.158543787241254 -0.102670710751297 -0.188498003892618 0.17203049330682 0.264911949614961 -0.088078584066474 0.119361892531903 -0.452378212454838 0.285613749752837 0.935158749288935 1 0.0650021431341859 -0.0810926505986241 -0.346412732261952 -0.425053386631424 0.696079538754169 -0.269342342496942 -0.235242118289682 -0.445391224462076 -0.358905285927597 0.0387859822588678 -0.540196417667678 -0.574159833187181 -0.523729243118897 -0.438501965543108 -0.0457968075394346 0.00606551844201287 -0.208325226299068 0.180341248848725 -0.698013013049216 -0.119053794352189
